"canonical_locality_id","current_name_en","candidate_name_ar","review_status"
"LB-LOC-1C611348B318","Kfar_Hay-ZG","","unresolved"
"LB-LOC-5AB4979ABF11","Kfar_Zina","","unresolved"
"LB-LOC-5504FEEA05D3","Kfarsghab","","unresolved"
"LB-LOC-7424FF8039BD","Khaldiyeh-ZG","","unresolved"
"LB-LOC-FB33E5F8054C","Majdel_Zoun","","unresolved"
"LB-LOC-7CC0B010B949","Mazraat_ed-Dahr","","unresolved"
"LB-LOC-BC6F081F37DD","Mazraat_el-Kniseh-ZG","","unresolved"
"LB-LOC-1F77BD0A0715","Mazraat_et-Tuffah","","unresolved"
"LB-LOC-B16E50B5106C","Metrit","","unresolved"
"LB-LOC-4AED88894B29","Midan","","unresolved"
"LB-LOC-6A44CD6ADC22","Mjadel_ez-Zghartawi","","unresolved"
"LB-LOC-5093274773CA","Rachein","","unresolved"
"LB-LOC-3F00712DB014","Ras_Nhach","","unresolved"
"LB-LOC-BB4451F71319","Salima-ZG","","unresolved"
"LB-LOC-64E3F6B108B4","Saraal","","unresolved"
"LB-LOC-75B89AE9A93D","Sebaal","","unresolved"
"LB-LOC-7FC7AC15BE16","Toula","","unresolved"
"LB-LOC-5952EA962196","Toula_el-Janoubiye","","unresolved"
"LB-LOC-CF8FB0861635","Zgharta","","unresolved"
"LB-LOC-2845628E90FE","Ain_Baal","","unresolved"
"LB-LOC-A719045A7D08","Ain_Bwurdai","","unresolved"
"LB-LOC-B849F8DDC65B","Ain_el-Burj","","unresolved"
"LB-LOC-497916A79523","Ain_el-Jawzeh","","unresolved"
"LB-LOC-C8EB0DF37B15","Ain_es-Safa","","unresolved"
"LB-LOC-BD04AC36BDDF","Ain_es-Sawda","","unresolved"
"LB-LOC-EF56C00CA3DB","Ainata-BK","","unresolved"
"LB-LOC-2F96123E5AF9","Arsal","","unresolved"
"LB-LOC-DA00458EB577","Arsal_ej-Jnubi","","unresolved"
"LB-LOC-E37234B1976A","Arsal_el-Fawqa","","unresolved"
"LB-LOC-16A2ADFD2936","Baalbek","","unresolved"
"LB-LOC-42445373F00E","Baalbek_el-Qalaa","","unresolved"
"LB-LOC-4FEBE9BBCD9B","Badnayel","","unresolved"
"LB-LOC-45A9944696A1","Bala-BK","","unresolved"
"LB-LOC-CF89BA3C840D","Bednayel-BK","","unresolved"
"LB-LOC-C404DA907C2A","Beqaa_ech-Chamali","","unresolved"
"LB-LOC-5CD23460EB61","Boudai","","unresolved"
"LB-LOC-16737466B23E","Boudai_el-Aala","","unresolved"
"LB-LOC-E7664AE20A2F","Brital","","unresolved"
"LB-LOC-899569AA155A","Brital_el-Aala","","unresolved"
"LB-LOC-506F5015D0DF","Brital_el-Gharbi","","unresolved"
"LB-LOC-4AFA695C3236","Btadai","","unresolved"
"LB-LOC-A340BDAD9DAE","Btedii-BK","","unresolved"
"LB-LOC-AA37B10C66E1","Bzaliye","","unresolved"
"LB-LOC-219A9DE6A313","Chaath","","unresolved"
"LB-LOC-A5440C78009C","Chemstar","","unresolved"
"LB-LOC-650D55AFF32F","Chemstar_el-Gharbi","","unresolved"
"LB-LOC-9997C77A6BD7","Chlifa","","unresolved"
"LB-LOC-CBE9B8318937","Deir_Mar_Maroun","","unresolved"
"LB-LOC-181E0ED42EDF","Deir_Mar_Semaan-BK","","unresolved"
"LB-LOC-06F5A3E0623C","Deir_el-Ahmar","","unresolved"
"LB-LOC-AF3323BA3552","Deir_el-Ahmar_el-Aala","","unresolved"
"LB-LOC-99231B04A6D6","Douris","","unresolved"
"LB-LOC-45A7F5165B4B","Douris_el-Aala","","unresolved"
"LB-LOC-FACE4B548AF1","El-Ain_ech-Chamaliye","","unresolved"
"LB-LOC-3171309FE781","El-Qaa-BK","","unresolved"
"LB-LOC-64B78C758F0C","El_Ain","","unresolved"
"LB-LOC-81722757DBC8","El_Fakiha","","unresolved"
"LB-LOC-6DA1A5298CE4","Fakiha_ej-Janoubiye","","unresolved"
"LB-LOC-94A962364DF3","Fakiha_el-Aala","","unresolved"
"LB-LOC-28EBA8C3BA44","Flawi","","unresolved"
"LB-LOC-A9B5E6BA8D25","Flawi_el-Aala","","unresolved"
"LB-LOC-7DF98A80AEB2","Harbata","","unresolved"
"LB-LOC-5967016DE974","Harbqous","","unresolved"
"LB-LOC-C47D017B3FF5","Harbqous_ech-Charqi","","unresolved"
"LB-LOC-D6C40B6D5FD9","Hortaala","","unresolved"
"LB-LOC-0257405D5CA5","Houch_Amine","","unresolved"
"LB-LOC-F02050653162","Houch_Barda-BK","","unresolved"
"LB-LOC-F5CEF4E2E7E1","Houch_Bkayri","","unresolved"
"LB-LOC-618C2C0B5A4D","Houch_Hala-BK","","unresolved"
"LB-LOC-E1C33EC02456","Houch_Qaraoun","","unresolved"
"LB-LOC-CA8AED2EFD48","Houch_Ras_Baalbek","","unresolved"
"LB-LOC-131067EA0704","Houch_Sneid","","unresolved"
"LB-LOC-E9B55D163CEB","Houch_Sneid_el-Aala","","unresolved"
"LB-LOC-A80645CEB535","Houch_Surya","","unresolved"
"LB-LOC-8F431D18A7D2","Houch_Tall_Bira","","unresolved"
"LB-LOC-6EE3B6D97379","Houch_Tall_Safiye","","unresolved"
"LB-LOC-02A6B99511EA","Houch_Tall_ed-Dahab","","unresolved"
"LB-LOC-A735B7764BF1","Houch_ed-Dahab","","unresolved"
"LB-LOC-70769FD74BD6","Houch_el-Adleh","","unresolved"
"LB-LOC-8F3C6FEC6D88","Houch_el-Athar","","unresolved"
"LB-LOC-15875992B4DF","Houch_el-Beqaa","","unresolved"
"LB-LOC-663107C169B9","Houch_el-Fakiha","","unresolved"
"LB-LOC-2C440D165DEB","Houch_el-Ghanam-BK","","unresolved"
"LB-LOC-B11621C6A281","Houch_el-Ghazaleh","","unresolved"
"LB-LOC-BD25A28653E5","Houch_el-Hallan","","unresolved"
"LB-LOC-B80A4CCA03A2","Houch_el-Harimeh-BK","","unresolved"
"LB-LOC-ABDE7ECD8E11","Houch_el-Oumara-BK","","unresolved"
"LB-LOC-6608E5F2B354","Houch_el-Qannabi","","unresolved"
"LB-LOC-EA5FA7384652","Houch_el-Qara","","unresolved"
"LB-LOC-1DE75EB6CDF4","Houch_en-Nabi-BK","","unresolved"
"LB-LOC-C3E7C476D785","Houch_er-Rafaaiye","","unresolved"
"LB-LOC-23A0CFCF710F","Houch_er-Rafqa-BK","","unresolved"
"LB-LOC-11A2A5CDC017","Houch_es-Sayed","","unresolved"
"LB-LOC-CBC4DECDA738","Houch_es-Sulh","","unresolved"
"LB-LOC-10D9CED6453C","Iaat","","unresolved"
"LB-LOC-57299BC91CBD","Iaat_ech-Charqiye","","unresolved"
"LB-LOC-00D6AD0A7A89","Jboule","","unresolved"
"LB-LOC-BA5C41ACA1F6","Jdita-BK","","unresolved"
"LB-LOC-4D31892A36C4","Jenta","","unresolved"
"LB-LOC-62B5EEB25C94","Kfar_Ay","","unresolved"
"LB-LOC-C5A1908BEE59","Kfar_Houne-BK","","unresolved"
"LB-LOC-AAFEDA63A2FF","Kfarzabad-BK","","unresolved"
"LB-LOC-345BDABF5464","Labaa-BK","","unresolved"
"LB-LOC-03D96F184E84","Labweh","","unresolved"
"LB-LOC-9F00CA435E7D","Labweh_el-Aala","","unresolved"
"LB-LOC-E5E3189D9803","Labweh_el-Gharbi","","unresolved"
"LB-LOC-6C719FE00E9B","Laqlouq-BK","","unresolved"
"LB-LOC-26A70369C1E2","Maaniye","","unresolved"
"LB-LOC-9109DBDF45CF","Macharii_el-Qaa","","unresolved"
"LB-LOC-AA3BC6224512","Majdaloun-BK","","unresolved"
"LB-LOC-A823B385A7D5","Mqanneh-BK","","unresolved"
"LB-LOC-40AD7354E6B7","Mqraq_el-Beqaa","","unresolved"
"LB-LOC-EAB5797C5756","Nabi_Abt","","unresolved"
"LB-LOC-9C918A7B2BF2","Nabi_Chet-BK","","unresolved"
"LB-LOC-64564AB4A055","Nabi_Osman","","unresolved"
"LB-LOC-92D5D5072D79","Nabi_Rshadeh","","unresolved"
"LB-LOC-92C832700C05","Nahleh","","unresolved"
"LB-LOC-91452A63A813","Nahleh_el-Bqaaiye","","unresolved"
"LB-LOC-21FAAC73F881","Qornayel_ech-Chamali","","unresolved"
"LB-LOC-28DB8BBF0BF8","Qsarnaba","","unresolved"
"LB-LOC-970D2CE55338","Qsarnaba_el-Aala","","unresolved"
"LB-LOC-3654ACB9D573","Ras_Baalbek","","unresolved"
"LB-LOC-98A9BCC0153E","Ras_Baalbek_ech-Charq","","unresolved"
"LB-LOC-B78B157E59EE","Ras_el-Jabal","","unresolved"
"LB-LOC-BBFE173019AD","Sabain","","unresolved"
"LB-LOC-D8644786B0BE","Safa-BK","","unresolved"
"LB-LOC-C80BE1750A5D","Soulan","","unresolved"
"LB-LOC-556BAD84906C","Sraain_el-Fawqa","","unresolved"
"LB-LOC-EC4D4FB5CC8E","Sraain_et-Tahta","","unresolved"
"LB-LOC-C863BC69D5AB","Talia","","unresolved"
"LB-LOC-5E9C57ACF726","Talia_el-Aala","","unresolved"
"LB-LOC-D03665D04100","Tariya","","unresolved"
"LB-LOC-762206F7C9FC","Temnine_el-Fawqa","","unresolved"
"LB-LOC-CCAD33B1E7BB","Temnine_et-Tahta","","unresolved"
"LB-LOC-09F1A641C214","Younine","","unresolved"
"LB-LOC-BA74FBC829F1","Younine_el-Aala","","unresolved"
"LB-LOC-9FF69EB41D37","Younine_el-Fawqa-2","","unresolved"
"LB-LOC-536FCA359762","Zamrani","","unresolved"
"LB-LOC-18D775595616","Zboud","","unresolved"
"LB-LOC-3F3945B59B54","Zboud_el-Aala","","unresolved"
"LB-LOC-5F755176CE6B","Ain_ech-Chaara","","unresolved"
"LB-LOC-8DAE415C882D","Chaghour","","unresolved"
"LB-LOC-D9CF0826907B","Darb_el-Hayreh","","unresolved"
"LB-LOC-4CBE0F2C0C05","El-Qaa_el-Aala","","unresolved"
"LB-LOC-A6D8BAC2F07F","El-Qaa_el-Gharbi","","unresolved"
"LB-LOC-520DD3B8AFE5","El_Qaa","","unresolved"
"LB-LOC-D8864F928495","Hamra-HE","","unresolved"
"LB-LOC-BFE2673B7AFB","Haouch_Tala","","unresolved"
"LB-LOC-DA3D55C4AA7C","Haouch_Tala_el-Fawqa","","unresolved"
"LB-LOC-C0ED5BFCEAB3","Hermel","","unresolved"
"LB-LOC-D9B0C59F386B","Houch_Fakhr_ed-Din","","unresolved"
"LB-LOC-B95DE691B510","Houch_Tall_Bireh","","unresolved"
"LB-LOC-53BF8732D986","Houch_ech-Cheikh","","unresolved"
"LB-LOC-FF1E983DA509","Houch_el-Haymeh","","unresolved"
"LB-LOC-553F50417B00","Houch_el-Mounir","","unresolved"
"LB-LOC-0E895DE66D7F","Houch_el-Qannabi-HE","","unresolved"
"LB-LOC-C8B0D2A53E7D","Houch_es-Sayed_Ali-HE","","unresolved"
"LB-LOC-D73D4B1FB4F2","Jazira","","unresolved"
"LB-LOC-5D2DD5ED821A","Kfardane-HE","","unresolved"
"LB-LOC-A759B830D854","Khreibeh-HE","","unresolved"
"LB-LOC-E4042C2407EA","Labbaya-HE","","unresolved"
"LB-LOC-6FB03DADBC4F","Maaysra-HE","","unresolved"
"LB-LOC-9682F4F96D05","Manater","","unresolved"
"LB-LOC-AF6FF2F7B614","Mcherfeh-HE","","unresolved"
"LB-LOC-89EAB3DEFDE4","Nabi_Saq","","unresolved"
"LB-LOC-065ACE9526FC","Qarni","","unresolved"
"LB-LOC-1A6CD2C3DF13","Qayala","","unresolved"
"LB-LOC-079616AC6C26","Rweyssat_el-Hermel","","unresolved"
"LB-LOC-B9A58C4E478A","Shaat","","unresolved"
"LB-LOC-DE96D829B85C","Shaat_el-Aala","","unresolved"
"LB-LOC-766ACEFF3760","Wadi_el-Assi","","unresolved"
"LB-LOC-3A02F2CCC966","Wadi_ez-Zbdani","","unresolved"
"LB-LOC-9218F2D04EA1","Ain_Aata","","unresolved"
"LB-LOC-3AFDED5DC8F6","Ain_Aata_el-Fawqa","","unresolved"
"LB-LOC-345A54B45F94","Ain_Araba","","unresolved"
"LB-LOC-C19846A680E4","Ain_Harcha","","unresolved"
"LB-LOC-BFF10A19D0CA","Ain_et-Tineh-RA","","unresolved"
"LB-LOC-7CC6D7417920","Ayha","","unresolved"
"LB-LOC-5ADE16559DC7","Baalbek_el-Foukhar","","unresolved"
"LB-LOC-4481199424C2","Beit_Jinn","","unresolved"
"LB-LOC-1E228685D766","Beit_Lahia","","unresolved"
"LB-LOC-758A1EA37372","Beit_Lahia_el-Aala","","unresolved"
"LB-LOC-D83F4E0A20E7","Bkeifa-RA","","unresolved"
"LB-LOC-AA1D52EE210F","Bqaata-RA","","unresolved"
"LB-LOC-222C1021ACBD","Deir_el-Ashayer","","unresolved"
"LB-LOC-74CDCDF0682C","Deir_el-Ashayer_el-Fawqa","","unresolved"
"LB-LOC-D344B7ACC318","Deir_el-Qamar-RA","","unresolved"
"LB-LOC-F1B5052E86F0","Fardis-RA","","unresolved"
"LB-LOC-B6CF6282B8F7","Halwa","","unresolved"
"LB-LOC-649E03D38319","Jdeideh-RA","","unresolved"
"LB-LOC-C2C24279BE5B","Kawkaba-RA","","unresolved"
"LB-LOC-D869DDD95D21","Kawkaba_ech-Charqiye","","unresolved"
"LB-LOC-D370F87B2C2C","Kfar_Mashki-RA","","unresolved"
"LB-LOC-E7991BC271DE","Kfar_Qouq","","unresolved"
"LB-LOC-6CEB011204DC","Kfar_Qouq_el-Aala","","unresolved"
"LB-LOC-04F9E64F7B6D","Khalwat_el-Arqoub","","unresolved"
"LB-LOC-FAB2ED1CF42B","Majdal_Shams","","unresolved"
"LB-LOC-5AC85740FBDB","Majdal_Shams_el-Aala","","unresolved"
"LB-LOC-15ED5E81AD69","Majdel_Balhess","","unresolved"
"LB-LOC-35A4AFD9B9E3","Maymis","","unresolved"
"LB-LOC-108546C91501","Rachaya","","unresolved"
"LB-LOC-967316020E2C","Rafid","","unresolved"
"LB-LOC-721ACE009ADB","Tannoura-RA","","unresolved"
"LB-LOC-8AD084FA1EC2","Yanta","","unresolved"
"LB-LOC-BCC2FE5F508B","Ain_Zebdeh","","unresolved"
"LB-LOC-97A4A99E6414","Ain_et-Tine-WB","","unresolved"
"LB-LOC-127C10615130","Aitanit","","unresolved"
"LB-LOC-215AF851115E","Aitanit_el-Fawqa","","unresolved"
"LB-LOC-672342B39272","Ammiq-WB","","unresolved"
"LB-LOC-BB19FE55CBFA","Aqbeh-WB","","unresolved"
"LB-LOC-86F2B8430CCA","Baaloul","","unresolved"
"LB-LOC-28D12EA76447","Baloul","","unresolved"
"LB-LOC-0A1ACEB0084A","Baloul_el-Aalya","","unresolved"
"LB-LOC-B292F3586EB3","Beit_ed-Din-WB","","unresolved"
"LB-LOC-771CCE9F01F3","Dalafeh","","unresolved"
"LB-LOC-D532C39A9B4A","Deir_ez-Zahrani-WB","","unresolved"
"LB-LOC-29F7330A515E","Ghazzeh","","unresolved"
"LB-LOC-121D30ADB9F4","Houch_el-Harimeh-WB","","unresolved"
"LB-LOC-11F0ADABCFDF","Houch_er-Rafqa-WB","","unresolved"
"LB-LOC-5454E5F046BC","Jeb_Jannine","","unresolved"
"LB-LOC-918956C81F0D","Jeb_Jannine_el-Fawqa","","unresolved"
"LB-LOC-14C2BA4F2509","Kamed_el-Loz","","unresolved"
"LB-LOC-1A9C3D68EBF4","Kamed_el-Loz_el-Fawqa","","unresolved"
"LB-LOC-8E20CCDF655E","Kfar_Houne-WB","","unresolved"
"LB-LOC-DCD71EEB03F8","Kfardane","","unresolved"
"LB-LOC-1EEC781ADAC1","Kfrayya","","unresolved"
"LB-LOC-2E260844FBFC","Khalwat_Mashghara","","unresolved"
"LB-LOC-D35CCCE6352E","Khirbet_Qanafar","","unresolved"
"LB-LOC-D682C52AE0F8","Labbaya","","unresolved"
"LB-LOC-0A42C7CE05AD","Lala","","unresolved"
"LB-LOC-64A3EEB6B153","Manara-WB","","unresolved"
"LB-LOC-37DE0FD15849","Marj-WB","","unresolved"
"LB-LOC-1FC4764EE0DD","Mashghara","","unresolved"
"LB-LOC-9DECB3A9312B","Maydoun","","unresolved"
"LB-LOC-D863E9759F1F","Mcherfeh-WB","","unresolved"
"LB-LOC-B27595C2CF1F","Qalaa-WB","","unresolved"
"LB-LOC-B4FEE6094103","Qaraoun","","unresolved"
"LB-LOC-8D7EB3D21ECB","Qaraoun_el-Fawqa","","unresolved"
"LB-LOC-ED1F6C10E052","Riha","","unresolved"
"LB-LOC-DB2F69B55526","Saghbine","","unresolved"
"LB-LOC-3EA2ABBAEDCF","Sahmor","","unresolved"
"LB-LOC-F60E70D2D03D","Souayri","","unresolved"
"LB-LOC-A2287299FFD7","Sultan_Yaaqoub","","unresolved"
"LB-LOC-02432C9CD227","Yahmar","","unresolved"
"LB-LOC-9A8257372BF1","Ablah","","unresolved"
"LB-LOC-BB9F8B826ECE","Ahmar","","unresolved"
"LB-LOC-24965909477F","Ain_Kfarzabad","","unresolved"
"LB-LOC-6C0EAE8E60B2","Ain_el-Haql","","unresolved"
"LB-LOC-C3502B2F5D6C","Ali_Nahri","","unresolved"
"LB-LOC-6FC886634497","Anjar","","unresolved"
"LB-LOC-516DD593C651","Bar_Elias","","unresolved"
"LB-LOC-ECA3D64FEB80","Bednayel","","unresolved"
"LB-LOC-CE1CA1C25998","Beit_Chama","","unresolved"
"LB-LOC-940A2851EAA5","Blat-ZA","","unresolved"
"LB-LOC-2969BB28B1AE","Chtaura","","unresolved"
"LB-LOC-CC30A04046DA","Deir_el-Ghazal","","unresolved"
"LB-LOC-8D157619ADC4","Faydha-ZA","","unresolved"
"LB-LOC-FCCB9D81BD86","Ferzol","","unresolved"
"LB-LOC-86DFBC18FD05","Ferzol_el-Aala","","unresolved"
"LB-LOC-820CA4A47113","Houch_Barda","","unresolved"
"LB-LOC-80B853D72B58","Houch_Hala","","unresolved"
"LB-LOC-764D37EA7C8D","Houch_Qammeh","","unresolved"
"LB-LOC-BFBE32A5BFF4","Houch_el-Ghanam","","unresolved"
"LB-LOC-4AE05F903716","Houch_el-Harimeh","","unresolved"
"LB-LOC-CBD8DD9D6742","Houch_el-Oumara","","unresolved"
"LB-LOC-99725332E9EF","Houch_en-Nabi","","unresolved"
"LB-LOC-84F6CA3DAFAE","Houch_er-Rafqa","","unresolved"
"LB-LOC-446C703074E3","Ibl_es-Saqi-ZA","","unresolved"
"LB-LOC-F153CF8C138E","Jalala","","unresolved"
"LB-LOC-DE76E8C1ECC1","Jdita","","unresolved"
"LB-LOC-6FD2C60C41A5","Jdita_el-Fawqa","","unresolved"
"LB-LOC-B1A147F8DE68","Karak","","unresolved"
"LB-LOC-FE9CE73B75CF","Karak-ZA","","unresolved"
"LB-LOC-0E3F57A438C2","Kfar_Qouq-ZA","","unresolved"
"LB-LOC-81B012AC8AA1","Kfar_Yachoua","","unresolved"
"LB-LOC-EABC40AF37AE","Kfarzabad","","unresolved"
"LB-LOC-8C1A87AD7193","Kssara","","unresolved"
"LB-LOC-5CA736E3EBF8","Maallaqa","","unresolved"
"LB-LOC-5B77A8D783BA","Maallaqa_el-Aalya","","unresolved"
"LB-LOC-6B412958E2EA","Majdel_Anjar","","unresolved"
"LB-LOC-EB9FCDA124CE","Makseh","","unresolved"
"LB-LOC-1B79059F7B62","Manarah-ZA","","unresolved"
"LB-LOC-BC3D682C759A","Nabi_Chet","","unresolved"
"LB-LOC-4CA88E93F91B","Niha-ZA","","unresolved"
"LB-LOC-8315876ECF17","Qaa_er-Rim","","unresolved"
"LB-LOC-32B61BFE60B4","Qammoua-ZA","","unresolved"
"LB-LOC-1AE438121144","Qortaba-ZA","","unresolved"
"LB-LOC-33DCCEC2F233","Raait","","unresolved"
"LB-LOC-929350D8FDFF","Rawdha-ZA","","unresolved"
"LB-LOC-68626AD868E3","Riyaq","","unresolved"
"LB-LOC-3CA7DB402E7E","Riyaq_el-Aala","","unresolved"
"LB-LOC-2DDAF1A38357","Saadnayel","","unresolved"
"LB-LOC-E3A7874589E8","Saadnayel_el-Aala","","unresolved"
"LB-LOC-1494077E7D77","Sifri","","unresolved"
"LB-LOC-61E21D7BEED7","Taalabaya","","unresolved"
"LB-LOC-03576E4BD9D4","Taanayel","","unresolved"
"LB-LOC-293F33C0C46A","Tawqat","","unresolved"
"LB-LOC-08729326618B","Terbol","","unresolved"
"LB-LOC-720C54DF24D6","Wadi_el-Arayech-ZA","","unresolved"
"LB-LOC-00CA3CDEEAA2","Zahle","","unresolved"
"LB-LOC-69037F655ADE","Zahle_Houch_ez-Zaraaneh","","unresolved"
"LB-LOC-85F37169DA73","Zahle_el-Balad","","unresolved"
"LB-LOC-E56AB1AE489B","Ain_Majdalein","","unresolved"
"LB-LOC-6CEADBA8881F","Ain_Majdalein-JZ","","unresolved"
"LB-LOC-9C3AB261EFBB","Ain_Qanya-JZ","","unresolved"
"LB-LOC-71582A5795DC","Ain_el-Mir-JZ","","unresolved"
"LB-LOC-5DBB1E2CF432","Ara_ech-Chamaliye","","unresolved"
"LB-LOC-3F5F358AE491","Areed","","unresolved"
"LB-LOC-54DC036B175D","Azour","","unresolved"
"LB-LOC-7037B06E06C0","Beit_Idriss","","unresolved"
"LB-LOC-D0E1C3CC2248","Beit_el-Mir","","unresolved"
"LB-LOC-66827D9DC16D","Bisri","","unresolved"
"LB-LOC-C4F8D47052F6","Bkassine","","unresolved"
"LB-LOC-67ED016E05E6","Bkassine_el-Aala","","unresolved"
"LB-LOC-514464A682E4","Boureh","","unresolved"
"LB-LOC-8BE01F72BE43","Btater-JZ","","unresolved"
"LB-LOC-D0433AB8E99D","Dhour_Jezzine","","unresolved"
"LB-LOC-1322879BC7F4","El-Harf","","unresolved"
"LB-LOC-A16B872AA5A2","Hamlaya-JZ","","unresolved"
"LB-LOC-13519382C03C","Haret_Jezzine","","unresolved"
"LB-LOC-BFEAF296D684","Hasbaya_Jezzine","","unresolved"
"LB-LOC-81A2A2C6261D","Haydab","","unresolved"
"LB-LOC-CC84A2BB96A6","Houmine","","unresolved"
"LB-LOC-CC9A799DBFCD","Jarmuq","","unresolved"
"LB-LOC-2DAB920FF031","Jezzine","","unresolved"
"LB-LOC-BFC75A8E957A","Kfar_Faqoud-JZ","","unresolved"
"LB-LOC-D208AC02B792","Kfar_Houne-JZ","","unresolved"
"LB-LOC-AF01215FA72A","Kfar_Jouz-JZ","","unresolved"
"LB-LOC-28EFB4C92F12","Lebaa-JZ","","unresolved"
"LB-LOC-DE8DC1213622","Maaseriti","","unresolved"
"LB-LOC-F0742AE90A44","Machmoucheh","","unresolved"
"LB-LOC-1573AD221360","Machouq","","unresolved"
"LB-LOC-E8C5447F2116","Machouq_el-Aala","","unresolved"
"LB-LOC-6A1E73483E3A","Madirej-JZ","","unresolved"
"LB-LOC-BC22B6E38E80","Marj_ez-Zaatar","","unresolved"
"LB-LOC-67B0C84EDF8B","Mdawkha","","unresolved"
"LB-LOC-7E88EFC96509","Midan-JZ","","unresolved"
"LB-LOC-1BE13EBB0B41","Moustaytia","","unresolved"
"LB-LOC-A003060C9FE6","Niha_Jezzine","","unresolved"
"LB-LOC-50964D8EC155","Qattin","","unresolved"
"LB-LOC-A8899A087182","Qytouleh","","unresolved"
"LB-LOC-4276E5D509EB","Qytouleh_el-Aala","","unresolved"
"LB-LOC-2679C3D384C7","Roum","","unresolved"
"LB-LOC-F82081359B99","Roum_el-Aala","","unresolved"
"LB-LOC-C2D01C4EC24F","Sarba_Jezzine","","unresolved"
"LB-LOC-A82EB9A0216E","Snawbar","","unresolved"
"LB-LOC-CD1C7158A7CD","Snayya","","unresolved"
"LB-LOC-70B3934A78BF","Wadi_Jezzine","","unresolved"
"LB-LOC-0240DF3D5819","Aawali","","unresolved"
"LB-LOC-5AB576C6AE0C","Abra","","unresolved"
"LB-LOC-0252E1CBD071","Abra_el-Fawqa","","unresolved"
"LB-LOC-2080563D88EC","Adloun","","unresolved"
"LB-LOC-7291448E9594","Ain_el-Hilweh","","unresolved"
"LB-LOC-2E6F0CD56D98","Anqoun","","unresolved"
"LB-LOC-445878A2CDF1","Awwal","","unresolved"
"LB-LOC-F98E872AC249","Babliyeh","","unresolved"
"LB-LOC-C8486527599B","Bass","","unresolved"
"LB-LOC-D1DEE12C4F1A","Bqosta","","unresolved"
"LB-LOC-CC6194D7CC94","Bramiyeh","","unresolved"
"LB-LOC-76B94CCA0A5C","Charhabil","","unresolved"
"LB-LOC-0EE6FDE171DA","Chhour","","unresolved"
"LB-LOC-1074A9F302D8","Dar_Ain","","unresolved"
"LB-LOC-630B70F1A5D2","Darb_el-Sim","","unresolved"
"LB-LOC-72B4527CBF50","Dawayer-SD","","unresolved"
"LB-LOC-98476D0AC298","Filiye","","unresolved"
"LB-LOC-496334972C9A","Ghaziyeh","","unresolved"
"LB-LOC-7396DCB3B4F1","Halab_el-Aalya","","unresolved"
"LB-LOC-FC78C1F41B4C","Haret_Saida","","unresolved"
"LB-LOC-9B9BFA782388","Haret_Saida_el-Aala","","unresolved"
"LB-LOC-3E3C48594E79","Hilaliyeh","","unresolved"
"LB-LOC-CFCA6334B58B","Houch_Saida","","unresolved"
"LB-LOC-1D72B217A5CF","Houch_el-Oumara-SD","","unresolved"
"LB-LOC-046F6ABF1A4E","Jinsnaya","","unresolved"
"LB-LOC-0483C9CD3E42","Kfar_Jarra","","unresolved"
"LB-LOC-4E20C99079C9","Lebaa","","unresolved"
"LB-LOC-0A0D18E2F555","Maaroub","","unresolved"
"LB-LOC-B9885E532583","Maghdoucheh","","unresolved"
"LB-LOC-7BAFE4E1590D","Majdaliyoun","","unresolved"
"LB-LOC-AACD109E1AFF","Marjan","","unresolved"
"LB-LOC-39FDEB6BB54C","Mazraat_el-Halqa","","unresolved"
"LB-LOC-24A29557AB4F","Qaaqayet_ej-Jisr","","unresolved"
"LB-LOC-0FD164221E4B","Qna-SD","","unresolved"
"LB-LOC-49F7F2F1B12B","Qnariye","","unresolved"
"LB-LOC-A0A512510253","Qrayye","","unresolved"
"LB-LOC-ACFD4971A682","Rjal","","unresolved"
"LB-LOC-30BA8677753E","Rjaliye","","unresolved"
"LB-LOC-9BAC422F2A4B","Saida_Sidon","","unresolved"
"LB-LOC-2BD65F3E32E4","Saida_ech-Charqiye","","unresolved"
"LB-LOC-8B7B13691E8D","Saida_el-Qadimeh","","unresolved"
"LB-LOC-030C678A9E38","Saida_es-Sahel","","unresolved"
"LB-LOC-311057F2A585","Saqyet_el-Maydani","","unresolved"
"LB-LOC-A33AF4EBC287","Srafand","","unresolved"
"LB-LOC-4D6EED858C14","Tfahta","","unresolved"
"LB-LOC-80E0EFD1815D","Zararieh","","unresolved"
"LB-LOC-89E5EDAFED08","Zararieh_el-Aalya","","unresolved"
"LB-LOC-A8AAD2F2ADE0","Zeneyleh","","unresolved"
"LB-LOC-055D9205B2DA","Aaqbeh","","unresolved"
"LB-LOC-29E2191655D3","Aarbsalim","","unresolved"
"LB-LOC-A5FA163ACDEA","Abbassiyeh","","unresolved"
"LB-LOC-EA803C1129F0","Abbassiyeh_el-Fawqa","","unresolved"
"LB-LOC-E114750B08B5","Ain_Baal-SR","","unresolved"
"LB-LOC-4C6753B3439C","Ain_Ibl","","unresolved"
"LB-LOC-A5862F267AED","Ain_ez-Zarqa","","unresolved"
"LB-LOC-582E7260C8F1","Ain_ez-Zarqa_el-Fawqa","","unresolved"
"LB-LOC-16D15E01168A","Ainata_Sour","","unresolved"
"LB-LOC-B571AACD19E6","Aita_el-Jabal","","unresolved"
"LB-LOC-01D1D08F35D9","Aitharoun","","unresolved"
"LB-LOC-71DAA0CA2FA3","Almane","","unresolved"
"LB-LOC-C892FD989A8C","Aychiye","","unresolved"
"LB-LOC-FDFA8EB254EE","Aytit","","unresolved"
